worker_tests,worker_tests,lr,loss_mean,loss_std,price_mean,price_std,algorithm,recall,recall_std,precision,precision_std,f_beta,f_beta_std,machine_tests,corr,select_conf,baseround_items,total_items,expert_cost,theta,filters_num,machine_acc_range
5,5,10,0.20448,0.076991230669473,6.979139999999998,0.8137422690262561,Crowd-Ensemble,95.66609961530328,2.871992408092357,81.85851339805895,9.594043270764361,94.03252923769857,2.2280067461509616,0.0,0.0,0.95,20,1000,20,0.3,4,
5,5,10,0.32844,0.03665578262702899,0.0,0.0,Machines-Ensemble,98.65272674030466,0.6824050484366734,51.30920952207917,2.6813666204908553,90.98590279433265,1.037548927855181,500.0,0.0,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.18264000000000002,0.09073759088712903,4.3775200000000005,1.6839222100797886,Hybrid-Ensemble (NBayes),96.55163923692578,2.3395026207332466,82.49058905566781,12.097470320217672,94.72142589877826,2.3764278182021368,500.0,0.0,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.17362000000000002,0.07309087220713677,4.33452,1.301491655601372,Hybrid-Ensemble (Regression),96.75107514517674,2.3395026207332466,82.49058905566781,12.097470320217672,94.72142589877826,2.3764278182021368,500.0,0.0,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.54058,0.04894326920016683,0.0,0.0,Machines-Ensemble,93.76552497304989,1.5098852217591459,45.82270703158852,2.7675397908259907,85.57349434192936,1.3860383348465795,500.0,0.2,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.19099999999999998,0.05397851424409531,4.968459999999999,0.945405208574609,Hybrid-Ensemble (NBayes),96.55175809249047,1.9550006358138616,79.75207940776737,9.545734952589617,94.53795873489732,1.5179898536775893,500.0,0.2,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.22224000000000005,0.10295427334501468,5.06616,1.515131761398988,Hybrid-Ensemble (Regression),95.46578255106274,1.9550006358138616,79.75207940776737,9.545734952589617,94.53795873489732,1.5179898536775893,500.0,0.2,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.6585599999999999,0.06028106170266081,0.0,0.0,Machines-Ensemble,90.7885856837722,2.1501013182121183,42.55428769567223,2.83379653125367,82.24269202443524,1.7699129500532007,500.0,0.3,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.2494,0.09768766554688468,5.505059999999999,1.7642381745104598,Hybrid-Ensemble (NBayes),95.26257860257378,2.94802337612514,77.07913433364487,12.994739035544628,92.79573532434296,2.611433655190642,500.0,0.3,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.22060000000000002,0.07595498666973749,5.60086,1.3527490825722264,Hybrid-Ensemble (Regression),96.08199139489938,2.94802337612514,77.07913433364487,12.994739035544628,92.79573532434296,2.611433655190642,500.0,0.3,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.78902,0.07468078467718453,0.0,0.0,Machines-Ensemble,90.62986034631493,3.6546705677532105,36.0799279786339,2.6767824183848736,79.55369041826266,2.271956618226774,500.0,0.5,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.22715999999999997,0.04373390446781535,5.90428,0.8322153096404801,Hybrid-Ensemble (NBayes),96.24811237952827,2.290885615167339,74.44040046921296,10.67256053492526,93.48684702590228,1.30683967013627,500.0,0.5,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.24342,0.06357203473226258,5.87876,1.0678442687957828,Hybrid-Ensemble (Regression),95.18126507344569,2.290885615167339,74.44040046921296,10.67256053492526,93.48684702590228,1.30683967013627,500.0,0.5,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.7355000000000002,0.04450134829418093,0.0,0.0,Machines-Ensemble,95.50606955704507,1.9051127447008285,33.28885684935372,1.996366785391242,81.57206472235988,1.5107292624654602,500.0,0.7,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.24478000000000003,0.06261159317570508,5.9488400000000015,1.030416155929244,Hybrid-Ensemble (NBayes),95.06859853716665,2.581592719952883,78.63066216617845,11.473815838235009,92.99279190464806,1.7333502971114518,500.0,0.7,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.22127999999999998,0.0666192284554542,5.9339200000000005,0.8233587757472438,Hybrid-Ensemble (Regression),95.65281146308756,2.581592719952883,78.63066216617845,11.473815838235009,92.99279190464806,1.7333502971114518,500.0,0.7,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.7453800000000002,0.04485304448975566,0.0,0.0,Machines-Ensemble,95.26227198705476,2.0453353829951784,32.89734414322876,1.2930890688565368,81.2213575870223,1.2848672621287465,500.0,0.9,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.24136000000000002,0.06514315313215964,5.73682,0.891441567125967,Hybrid-Ensemble (NBayes),94.68497819277367,2.6757301137911926,80.74649364486854,9.569105244702472,93.00934467059572,1.8337520117206698,500.0,0.9,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
5,5,10,0.22962000000000005,0.06174816272570383,5.741420000000001,0.9914189243705206,Hybrid-Ensemble (Regression),94.95281890786386,2.6757301137911926,80.74649364486854,9.569105244702472,93.00934467059572,1.8337520117206698,500.0,0.9,0.95,20,1000,20,0.3,4,"[0.65, 0.75]"
