worker_tests,worker_tests,lr,loss_mean,loss_std,price_mean,price_std,algorithm,recall,recall_std,precision,precision_std,f_beta,f_beta_std,machine_tests,corr,select_conf,baseround_items,total_items,expert_cost,theta,filters_num,machine_acc_range
5,5,10,0.81062,0.20303919720093458,0.0,0.0,Machines-Ensemble,90.31415062899661,11.459880809882842,35.36062321127636,6.160458641420688,78.13547904881301,6.833482400116687,20.0,0.9,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.28332,0.09173602127844874,6.395020000000001,1.8265739786824953,Hybrid-Ensemble,94.59176052671832,3.5352217893746958,73.57706445118504,14.432986538207759,91.60055618897526,2.5084792719533797,20.0,0.9,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.25855999999999996,0.13285498259380413,8.10008,1.1479265628079176,Crowd-Ensemble,96.0312331932837,3.963155371165234,82.78631976980431,14.65348100302555,94.21483110473439,2.99812976307762,0.0,0.0,0.95,20,1000,20,0.4,4,
5,5,10,0.6352000000000001,0.20068931212199617,0.0,0.0,Machines-Ensemble,92.27439858273151,5.086843017948394,54.24266438252445,6.406007453243026,86.5422255846128,4.1576739908375755,20.0,0.0,0.95,20,1000,20,0.4,4,"[0.5, 0.8]"
5,5,10,0.26156,0.08797639683460558,5.748399999999999,1.7848407884178352,Hybrid-Ensemble,96.23786894336668,2.452463921763015,81.08802843322968,13.47795786136309,94.23852745826882,1.826815979787853,20.0,0.0,0.95,20,1000,20,0.4,4,"[0.5, 0.8]"
5,5,10,0.87182,0.280711716178716,0.0,0.0,Machines-Ensemble,88.0772747351287,9.39078215276759,48.20637216308565,6.173244717955071,81.42803167863039,6.492515529987681,20.0,0.3,0.95,20,1000,20,0.4,4,"[0.5, 0.8]"
5,5,10,0.28084,0.08179201917057677,6.323340000000001,1.2142825307151546,Hybrid-Ensemble,95.95918527273969,2.9512373091753874,78.07828418003047,10.221072468875528,93.7570332906676,1.7826492202022994,20.0,0.3,0.95,20,1000,20,0.4,4,"[0.5, 0.8]"
5,5,10,0.7624799999999999,0.2927690721370685,0.0,0.0,Machines-Ensemble,93.2660064694225,9.66533683790633,43.569677415922605,3.803123702171877,84.11070564489586,6.767965957747015,20.0,0.9,0.95,20,1000,20,0.4,4,"[0.5, 0.8]"
5,5,10,0.304,0.10935501817475045,6.883500000000001,1.6901916370636794,Hybrid-Ensemble,96.23268951764942,3.426457709004208,74.59810891756705,13.702211124422963,93.28113185152583,2.3980175474322145,20.0,0.9,0.95,20,1000,20,0.4,4,"[0.5, 0.8]"
5,5,10,0.26344,0.09138165242541853,8.167560000000002,0.8757632136599481,Crowd-Ensemble,97.80566649397142,2.2600802255484864,78.1175065699066,11.475917829859576,95.35197437174493,1.5974097325658754,0.0,0.0,0.95,20,1000,20,0.5,4,
5,5,10,0.62222,0.1890952447842092,0.0,0.0,Machines-Ensemble,93.24409246099243,3.884035168018322,62.818914002993424,6.128486550403823,89.18998842354813,3.2726762953577078,20.0,0.0,0.95,20,1000,20,0.5,4,"[0.5, 0.8]"
5,5,10,0.24158000000000002,0.09172177276961016,5.869900000000001,1.2562660904442182,Hybrid-Ensemble,97.73396267148088,2.436631350763832,80.35964268921067,9.087059570089592,95.68129841125355,1.7344677064463307,20.0,0.0,0.95,20,1000,20,0.5,4,"[0.5, 0.8]"
5,5,10,0.94964,0.3015456688463623,0.0,0.0,Machines-Ensemble,87.43625210434865,7.370683504152016,58.87480228997762,5.1734145414850525,83.50146047544915,5.488636992815285,20.0,0.3,0.95,20,1000,20,0.5,4,"[0.5, 0.8]"
5,5,10,0.25824,0.08398251246539365,6.212899999999999,1.0466257258447262,Hybrid-Ensemble,97.4486226679206,2.196754476853145,80.30611534108978,9.382251279542364,95.4177667751766,1.5449721414736992,20.0,0.3,0.95,20,1000,20,0.5,4,"[0.5, 0.8]"
5,5,10,0.7334999999999999,0.28533154399750477,0.0,0.0,Machines-Ensemble,93.6423359232829,7.17373324713294,53.86366726186474,4.343920160954282,87.5080836044038,5.100374278269348,20.0,0.9,0.95,20,1000,20,0.5,4,"[0.5, 0.8]"
5,5,10,0.28448,0.11139340016356446,6.821739999999998,1.4116685419743544,Hybrid-Ensemble,97.52379091735824,2.74335680033296,77.43481678858362,11.26942599719665,94.9859883921179,1.9660467246337856,20.0,0.9,0.95,20,1000,20,0.5,4,"[0.5, 0.8]"
