worker_tests,worker_tests,lr,loss_mean,loss_std,price_mean,price_std,algorithm,recall,recall_std,precision,precision_std,f_beta,f_beta_std,machine_tests,corr,select_conf,baseround_items,total_items,expert_cost,theta,filters_num,machine_acc_range
5,5,10,0.24594000000000002,0.09278931188450532,7.39974,2.833009169134473,Hybrid-Ensemble,96.05021458147021,2.5030270899654012,73.5686826127724,11.963097266036675,93.02598138009338,2.254347935322231,20.0,0.5,0.95,20,1000,30,0.3,4,"[0.5, 0.8]"
5,5,10,0.79404,0.19953465463422637,0.0,0.0,Machines-Ensemble,91.26103672651432,10.60941592180606,35.65005272921033,4.788260041924887,79.24287864889557,6.669091322988223,20.0,0.7,0.95,20,1000,30,0.3,4,"[0.5, 0.8]"
5,5,10,0.23349999999999999,0.09191523268751486,6.68626,1.9178558737298272,Hybrid-Ensemble,95.65337610151403,3.283785474919182,76.85991547434737,10.500288071376461,93.28203085209658,2.54401701320288,20.0,0.7,0.95,20,1000,30,0.3,4,"[0.5, 0.8]"
5,5,10,0.7807600000000001,0.1619279543500751,0.0,0.0,Machines-Ensemble,92.92074756456503,8.423891119928374,35.316173228569895,5.28906350724239,80.28542063781168,4.558015457849211,20.0,0.9,0.95,20,1000,30,0.3,4,"[0.5, 0.8]"
5,5,10,0.21746000000000001,0.05725878447889022,6.972019999999999,1.8611197757264308,Hybrid-Ensemble,96.40038271423353,2.1448759219858533,76.4478417456479,11.212604504374532,93.88094050137572,1.484958095637921,20.0,0.9,0.95,20,1000,30,0.3,4,"[0.5, 0.8]"
5,5,10,0.20386000000000004,0.05911176194295007,7.771099999999999,1.0142018783260065,Crowd-Ensemble,95.13306967655842,2.2802006441353955,85.59293315482287,6.800624790721916,94.10017973806913,1.7356028373849552,0.0,0.0,0.95,20,1000,40,0.3,4,
5,5,10,0.56784,0.1537091226960846,0.0,0.0,Machines-Ensemble,92.29798368800635,4.172625334554804,47.038528538221364,6.269417539541576,84.6699795408538,4.0208993225818865,20.0,0.0,0.95,20,1000,40,0.3,4,"[0.5, 0.8]"
5,5,10,0.19722,0.06191907299047685,6.52538,1.871965340384271,Hybrid-Ensemble,96.18456808290075,2.5264678974862296,80.07206147777858,8.967882010576941,94.28542461851755,1.9193701887861665,20.0,0.0,0.95,20,1000,40,0.3,4,"[0.5, 0.8]"
5,5,10,0.74472,0.14016747696951673,0.0,0.0,Machines-Ensemble,88.94059362980005,6.982092470756736,41.57736737514776,6.615451291020054,80.06358672725804,4.340230360286585,20.0,0.2,0.95,20,1000,40,0.3,4,"[0.5, 0.8]"
5,5,10,0.21760000000000002,0.0686853696211937,7.73002,2.771076090546775,Hybrid-Ensemble,96.41201842767086,2.387706931900503,75.63911296090059,10.841555464434846,93.76374678379662,1.884052075785177,20.0,0.2,0.95,20,1000,40,0.3,4,"[0.5, 0.8]"
