worker_tests,worker_tests,lr,loss_mean,loss_std,price_mean,price_std,algorithm,recall,recall_std,precision,precision_std,f_beta,f_beta_std,machine_tests,corr,select_conf,baseround_items,total_items,expert_cost,theta,filters_num,machine_acc_range
5,5,10,0.22198000000000004,0.08898864871431636,6.850980000000001,0.7339309910338983,Crowd-Ensemble,95.00506065765154,3.5009749496631244,82.24263770862764,10.010895687681266,93.46631940433502,2.676081256553906,0.0,0.0,0.95,20,1000,20,0.3,4,
5,5,10,0.5478000000000001,0.1709556667677325,0.0,0.0,Machines-Ensemble,92.9964292613047,5.096583437534043,47.45247755223132,7.572548056453384,85.17017800061745,4.536832329792524,20.0,0.0,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.19374,0.057041672485999215,4.8735800000000005,1.065093293378566,Hybrid-Ensemble,96.3438409676127,2.171248337269855,80.01925088056682,9.618525938339301,94.38791194005742,1.5740599700238704,20.0,0.0,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.22450000000000003,0.0720111796876013,5.3721,1.2405965218393933,Hybrid-Ensemble (Regression),95.47534150188866,2.171248337269855,80.01925088056682,9.618525938339301,94.38791194005742,1.5740599700238704,20.0,0.0,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.73836,0.13167927095788462,0.0,0.0,Machines-Ensemble,89.64057847959215,5.867382908698153,40.643943889305966,6.979073874671889,80.23613199981052,3.6050728473302307,20.0,0.2,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.23029999999999998,0.07785428697252324,5.6460799999999995,1.5621528713925537,Hybrid-Ensemble,95.81733066841714,2.25399575930864,76.7860537382,11.820427190936904,93.35043426964239,1.923752192915346,20.0,0.2,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.22161999999999998,0.06766088678106429,6.0407399999999996,1.333845865308282,Hybrid-Ensemble (Regression),96.44376593984936,2.25399575930864,76.7860537382,11.820427190936904,93.35043426964239,1.923752192915346,20.0,0.2,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.7883199999999999,0.16892808410681748,0.0,0.0,Machines-Ensemble,88.4278568503038,8.64804898795568,39.72804055426879,5.430240831462398,79.00392241817235,5.38453365371118,20.0,0.3,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.22696000000000002,0.06028033178409023,5.726020000000001,1.3525189461149887,Hybrid-Ensemble,96.03871262434568,2.3133370104443376,76.53076042086732,12.148798080471723,93.49256906519565,1.629181134817961,20.0,0.3,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.2223,0.07588682362571252,6.02182,1.367226692103398,Hybrid-Ensemble (Regression),95.85660549614471,2.3133370104443376,76.53076042086732,12.148798080471723,93.49256906519565,1.629181134817961,20.0,0.3,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.78988,0.14619174258486695,0.0,0.0,Machines-Ensemble,91.28362926176118,8.882204779012115,36.18291829495412,5.055133241438021,79.53123907680454,4.814803403021355,20.0,0.5,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.22016000000000005,0.06311809883068406,5.7593,1.1142367297841154,Hybrid-Ensemble,96.1592224678773,2.250898733628929,76.77332645866568,10.939266908139752,93.720776159323,1.6704394604365134,20.0,0.5,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.24360000000000004,0.08033081600481848,6.01356,1.3894374856034366,Hybrid-Ensemble (Regression),95.50044336117216,2.250898733628929,76.77332645866568,10.939266908139752,93.720776159323,1.6704394604365134,20.0,0.5,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.74238,0.12727873192328715,0.0,0.0,Machines-Ensemble,94.86793266186064,7.370586006341114,34.244647960829745,4.11354318396656,81.26792270697882,4.07893188998657,20.0,0.7,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.22469999999999998,0.0667407671517192,5.8258600000000005,0.9211988278325152,Hybrid-Ensemble,96.04530797250685,2.250466338244672,76.54947304086207,10.136825164746833,93.63725822868768,1.699552351175298,20.0,0.7,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.23263999999999996,0.07262747689407914,6.02918,1.0643016431444612,Hybrid-Ensemble (Regression),95.49578516834151,2.250466338244672,76.54947304086207,10.136825164746833,93.63725822868768,1.699552351175298,20.0,0.7,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.7975200000000001,0.16486203201465158,0.0,0.0,Machines-Ensemble,91.23246828223195,9.783210219538592,36.03360359164489,5.302869797226033,79.31998465603523,5.261886573238931,20.0,0.9,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.24253999999999995,0.07437424554239189,6.04512,1.4076623265542059,Hybrid-Ensemble,96.10897302469799,2.692432081568477,73.58155797632548,11.852486777928753,93.1313997916983,1.8975559314013886,20.0,0.9,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
5,5,10,0.21946000000000002,0.059850550540492105,5.8268200000000006,0.9551539706246318,Hybrid-Ensemble (Regression),96.01167937462031,2.692432081568477,73.58155797632548,11.852486777928753,93.1313997916983,1.8975559314013886,20.0,0.9,0.95,20,1000,20,0.3,4,"[0.5, 0.8]"
