worker_tests,worker_tests,lr,loss_mean,loss_std,price_mean,price_std,algorithm,recall,recall_std,precision,precision_std,f_beta,f_beta_std,machine_tests,corr,select_conf,baseround_items,total_items,expert_cost,theta,filters_num
5,5,10,0.58942,0.1317248784398756,0.0,0.0,Machines-Ensemble,94.78989437498501,5.827179149867371,41.65164132196562,6.416610932817374,84.48766530929659,3.839090135204723,100,0.9,0.95,20,1000,20,0.3,4
5,5,10,0.18753999999999998,0.07431290870367005,4.59478,1.1897787742265367,Hybrid-Ensemble (Regression) (Regression),96.74217042053947,2.713702610040169,79.2880544668231,10.274158593579443,94.59518120894228,2.162974333831726,100,0.9,0.95,20,1000,20,0.3,4
5,5,10,0.19005999999999998,0.07021322097724901,4.50226,0.6680460705669932,Hybrid-Ensemble (NBayes),96.42196834454488,2.713702610040169,79.2880544668231,10.274158593579443,94.59518120894228,2.162974333831726,100,0.9,0.95,20,1000,20,0.3,4
5,5,10,0.5504,0.1166298418073179,0.0,0.0,Machines-Ensemble,94.22806857486019,5.75200097240254,45.63702484552483,10.349804480098202,85.13372465356983,3.1909673279596005,100,0.7,0.95,20,1000,20,0.3,4
5,5,10,0.15866,0.062269931748798316,4.42836,1.1000378677118348,Hybrid-Ensemble (Regression),97.38575088002041,2.0244229153903586,80.4751358735382,9.315031386252542,95.3701667029646,1.7738950290146211,100,0.7,0.95,20,1000,20,0.3,4
5,5,10,0.18403999999999995,0.0723184513108515,4.65518,1.332143305954731,Hybrid-Ensemble (NBayes),96.65847897658671,2.0244229153903586,80.4751358735382,9.315031386252542,95.3701667029646,1.7738950290146211,100,0.7,0.95,20,1000,20,0.3,4
5,5,10,0.47586000000000006,0.10771053987423887,0.0,0.0,Machines-Ensemble,92.31475615167727,4.322428480901315,58.98691966968231,15.348379781415229,86.8816362925634,2.7669866432337793,100,0.5,0.95,20,1000,20,0.3,4
5,5,10,0.16274,0.07796301943870568,4.21268,1.179132654793344,Hybrid-Ensemble (Regression),97.11737783331901,2.677559137398457,81.89668584746485,9.715554810108955,95.31552504343253,2.2091318691148336,100,0.5,0.95,20,1000,20,0.3,4
5,5,10,0.16994,0.058708571776189544,4.48012,1.212209530403057,Hybrid-Ensemble (NBayes),97.00422810420672,2.677559137398457,81.89668584746485,9.715554810108955,95.31552504343253,2.2091318691148336,100,0.5,0.95,20,1000,20,0.3,4
5,5,10,0.32986,0.11782173144203915,0.0,0.0,Machines-Ensemble,94.59156482596337,1.7713102931848645,66.91014601652144,12.53657118105869,90.75731215471578,3.112683112222259,100,0.3,0.95,20,1000,20,0.3,4
5,5,10,0.15556,0.09363378877307059,4.03854,1.6948375168139276,Hybrid-Ensemble (Regression),97.19461390364008,1.9873819337209921,83.80980650990354,10.12027361918871,95.55255154673777,2.3598222367509103,100,0.3,0.95,20,1000,20,0.3,4
5,5,10,0.14768000000000003,0.0577852714798503,4.06824,0.9901904778374716,Hybrid-Ensemble (NBayes),97.3612117078084,1.9873819337209921,83.80980650990354,10.12027361918871,95.55255154673777,2.3598222367509103,100,0.3,0.95,20,1000,20,0.3,4
5,5,10,0.25712,0.12832001246882732,0.0,0.0,Machines-Ensemble,96.5462274074052,1.7826271800780666,69.3557716801723,13.366686794623647,92.79376548945714,3.4968717612799263,100,0.2,0.95,20,1000,20,0.3,4
5,5,10,0.13288,0.04790141542793908,3.7335400000000005,0.742887238011261,Hybrid-Ensemble (Regression),97.49259838922875,1.5628580506126646,85.13950755581362,7.365499422683692,96.13951172400863,1.4312839661358854,100,0.2,0.95,20,1000,20,0.3,4
5,5,10,0.16677999999999998,0.0761320668312637,4.181360000000001,1.1682094976501434,Hybrid-Ensemble (NBayes),96.92263543966655,1.5628580506126646,85.13950755581362,7.365499422683692,96.13951172400863,1.4312839661358854,100,0.2,0.95,20,1000,20,0.3,4
5,5,10,0.12638,0.07964041436356292,0.0,0.0,Machines-Ensemble,99.40443266666365,0.5364673351931034,75.99148694341268,11.791167689154639,96.45130096461664,2.173332359285194,100,0.0,0.95,20,1000,20,0.3,4
5,5,10,0.12522,0.07687998178980014,3.5399200000000004,1.4297004978665986,Hybrid-Ensemble (Regression),97.79372668041056,1.8128786498574474,86.55661957593706,11.169660934703213,96.40265739308144,2.1081934573110472,100,0.0,0.95,20,1000,20,0.3,4
5,5,10,0.13666,0.07644778871883738,3.5477,0.7482640509873503,Hybrid-Ensemble (NBayes),97.20535473594327,1.8128786498574474,86.55661957593706,11.169660934703213,96.40265739308144,2.1081934573110472,100,0.0,0.95,20,1000,20,0.3,4
5,5,10,0.20726,0.060802897957252,6.96838,0.6560746875165967,Crowd-Ensemble,95.2324607752184,2.339932841761604,84.56260469749299,10.748231549087434,93.93642764555733,1.8153461995128308,0.0,0.0,0.95,20,1000,20,0.3,4
