worker_tests,worker_tests,lr,loss_mean,loss_std,price_mean,price_std,algorithm,recall,recall_std,precision,precision_std,f_beta,f_beta_std,machine_tests,corr,select_conf,baseround_items,total_items,expert_cost,theta,filetrs_num
5,5,10,0.13486,0.09653911331683132,0.0,0.0,Machines-Ensemble,99.19997402168639,0.9022967806300138,75.82513413130586,13.045828623323532,96.19662920939123,2.6544877399577316,50.0,0.0,0.7,20,1000,20,0.3,4
5,5,10,0.14116,0.09470023442420826,4.20138,1.8601050818703766,Hybrid-Ensemble,98.14317751651295,1.8606569127266652,82.16126986071644,14.851072910543735,95.97358484347642,2.606236002615909,50.0,0.0,0.7,20,1000,20,0.3,4
5,5,10,0.35704,0.15289590707406134,0.0,0.0,Machines-Ensemble,93.73370559310425,3.296437655868678,66.78374718947434,12.93963879738339,90.02568181388487,4.002503835178429,50.0,0.2,0.7,20,1000,20,0.3,4
5,5,10,0.2096,0.11021524395472705,5.01008,1.943236751813839,Hybrid-Ensemble,96.66957678306562,2.845459740877298,77.67273094182377,14.631723515079107,94.06012180855933,2.9507978501947116,50.0,0.2,0.7,20,1000,20,0.3,4
5,5,10,0.5198799999999999,0.20550685049408937,0.0,0.0,Machines-Ensemble,87.4701803196545,5.887976382596974,69.19926011922372,11.64788122483128,85.19266086206908,5.786579846108971,50.0,0.3,0.7,20,1000,20,0.3,4
5,5,10,0.19847999999999996,0.10209255408696562,4.61,1.2047605405224724,Hybrid-Ensemble,96.15664119909101,3.2291823120444287,80.68103517965216,9.228695050809092,94.31147024220155,2.897420813319225,50.0,0.3,0.7,20,1000,20,0.3,4
5,5,10,1.08484,0.308059238459099,0.0,0.0,Machines-Ensemble,69.30581210482129,9.812245043845683,64.17214737202075,14.85208115977992,68.41608536885468,9.174606354694593,50.0,0.5,0.7,20,1000,20,0.3,4
5,5,10,0.25846,0.09885690871153115,5.861160000000001,1.7713586238816803,Hybrid-Ensemble,95.74211713206114,3.1801093159356237,72.75677600322207,12.22584813091859,92.67118988091747,2.7375500541565807,50.0,0.5,0.7,20,1000,20,0.3,4
5,5,10,1.40648,0.48970731013535007,0.0,0.0,Machines-Ensemble,57.46943451729365,16.8966729611801,65.38220612113314,17.712261242133252,57.47603392978699,15.36743416580573,50.0,0.7,0.7,20,1000,20,0.3,4
5,5,10,0.27386,0.14080227412936197,6.026319999999999,1.8432462932554619,Hybrid-Ensemble,95.39956574322623,4.75238916969728,71.08330760430479,11.431849262082322,92.14583171324252,4.014490777906259,50.0,0.7,0.7,20,1000,20,0.3,4
