worker_tests,worker_tests,lr,loss_mean,loss_std,price_mean,price_std,algorithm,recall,recall_std,precision,precision_std,f_beta,f_beta_std,machine_tests,corr,select_conf,baseround_items,total_items,expert_cost,theta,filetrs_num
5,5,10,0.42232,0.13854536296823505,10.01432,2.670953510939492,Crowd-Ensemble,96.8879081224569,3.380573485041036,51.92430040443193,15.040975015689407,88.60709022894484,3.3865517897128288,0.0,0.0,0.95,20,1000,20,0.3,4
5,5,10,0.14796,0.08012089864698223,0.0,0.0,Machines-Ensemble,99.13178166049413,0.8216323267957278,73.04289288152455,11.016024033178489,95.78375649425496,2.2008820129364715,50.0,0.0,0.95,20,1000,20,0.3,4
5,5,10,0.14032,0.09585519078276356,4.38918,1.8557486542094004,Hybrid-Ensemble,98.45574517634576,1.7415741933348015,80.30081874507174,15.107816430241492,96.00927424058798,2.605518785857723,50.0,0.0,0.95,20,1000,20,0.3,4
5,5,10,0.31398000000000004,0.1453977290056485,0.0,0.0,Machines-Ensemble,94.39873062705925,2.993968694965967,69.17532100930393,11.45514363716082,91.13037383622546,3.9155749368705117,50.0,0.2,0.95,20,1000,20,0.3,4
5,5,10,0.18024,0.08987381376129534,4.692540000000001,1.7409753152758947,Hybrid-Ensemble,97.28726765670453,2.577741811552197,78.91835464340227,13.959511986287437,94.82565983697872,2.5835355667489566,50.0,0.2,0.95,20,1000,20,0.3,4
5,5,10,0.48835999999999996,0.16714852796240834,0.0,0.0,Machines-Ensemble,89.22393384356586,5.33607039149109,66.29048370317517,10.80305711726576,86.2139269988209,4.661089819892809,50.0,0.3,0.95,20,1000,20,0.3,4
5,5,10,0.19753999999999997,0.10259185347774939,5.1362,2.022551487601737,Hybrid-Ensemble,97.21848540548119,2.048368619463,76.52996741865586,13.253530321172867,94.43392502243928,2.6303256907381467,50.0,0.3,0.95,20,1000,20,0.3,4
5,5,10,0.9332600000000001,0.35961216942700924,0.0,0.0,Machines-Ensemble,74.13762283893257,11.77550342926424,67.56061149591166,16.30888138382396,72.82662869629337,10.404253773012279,50,0.5,0.95,20,1000,20,0.3,4
5,5,10,0.22646,0.08937118327514748,5.69952,1.658609975129777,Hybrid-Ensemble,96.9101824285136,2.3961811198936265,71.72599680150111,11.82368302226329,93.57047682149518,2.4286571496417775,50,0.5,0.95,20,1000,20,0.3,4
5,5,10,1.43702,0.5662795242634153,0.0,0.0,Machines-Ensemble,57.701799772551695,21.739885435494163,60.401805858838514,16.873283558857068,56.517931952844,18.15386234669425,50,0.7,0.95,20,1000,20,0.3,4
5,5,10,0.27418000000000003,0.11372048012561325,6.43932,2.011508890758378,Hybrid-Ensemble,96.02297107862275,2.993097046571575,68.53681530272094,12.886019296259793,92.19065638251328,3.152365663392511,50,0.7,0.95,20,1000,20,0.3,4
5,5,10,1.7454999999999998,0.5764775190759827,0.0,0.0,Machines-Ensemble,46.31474561091096,19.138450419984594,66.8967950159296,16.625741164433627,47.10181956501029,18.43445090581758,50,0.9,0.95,20,1000,20,0.3,4
5,5,10,0.27282,0.1041302434454083,6.443320000000001,1.7984847004075404,Hybrid-Ensemble,96.1224586976735,2.916946461771533,68.09884668061983,11.249951433464124,92.32366762716589,2.9718873014463045,50,0.9,0.95,20,1000,20,0.3,4
