worker_tests,worker_tests,lr,loss_mean,loss_std,price_mean,price_std,algorithm,recall,recall_std,precision,precision_std,f_beta,f_beta_std,machine_tests,corr,select_conf,baseround_items,total_items,expert_cost,theta,filetrs_num
5,5,10,0.32171999999999995,0.15423126012582533,0.0,0.0,Machines-Ensemble,94.40278741905618,3.2804712885417056,69.43419169313371,13.708632069535655,91.00665969036513,4.149996942586304,50.0,0.2,0.95,20,1000,20,0.3,4
5,5,10,0.1555,0.07277314064955559,4.065340000000001,1.1219050514192366,Hybrid-Ensemble,97.2100972352356,2.3731004437981085,82.76996103223544,9.562130695961526,95.51462933233077,2.143093476405899,50.0,0.2,0.95,20,1000,20,0.3,4
5,5,10,0.5393,0.18144335204134648,0.0,0.0,Machines-Ensemble,87.56265657333954,5.290267823201419,65.71429948553228,11.912386970577664,84.68237641545699,5.159904909562557,50.0,0.3,0.95,20,1000,20,0.3,4
5,5,10,0.1876,0.0866526398905423,4.63216,1.6814722639401458,Hybrid-Ensemble,96.82298102055788,2.253919076971186,79.69626199178816,11.925857938931772,94.622018268585,2.433049025679691,50.0,0.3,0.95,20,1000,20,0.3,4
5,5,10,0.94,0.3975314830299608,0.0,0.0,Machines-Ensemble,75.28502189140569,14.243894113207437,64.25466616170968,17.2908426093329,73.12174981565374,11.774254693242689,50.0,0.5,0.95,20,1000,20,0.3,4
5,5,10,0.20677999999999996,0.08558745001459035,5.08546,1.5789430795313681,Hybrid-Ensemble,96.68172292038572,2.5610712362536656,76.783081673837,11.259774231758739,94.15955842900229,2.4035939274149647,50.0,0.5,0.95,20,1000,20,0.3,4
5,5,10,1.2508,0.5571440747239442,0.0,0.0,Machines-Ensemble,65.59023114409996,22.797937023779223,58.747691811725545,17.881235504730853,62.812614802157604,18.15156704138341,50.0,0.7,0.95,20,1000,20,0.3,4
5,5,10,0.23016000000000003,0.11284562197976492,5.231919999999999,1.2137898638561784,Hybrid-Ensemble,95.69496412651063,3.8964257669459257,76.5161892704164,9.502426576780918,93.35323802673909,3.273412434698813,50.0,0.7,0.95,20,1000,20,0.3,4
5,5,10,1.5426600000000001,0.711423098022548,0.0,0.0,Machines-Ensemble,57.2859719557035,28.859606712080627,59.61811619695358,19.848806663093782,54.29160897773971,22.983072442057654,50.0,0.9,0.95,20,1000,20,0.3,4
5,5,10,0.24536000000000002,0.09290699865995027,5.75916,1.7144815351586613,Hybrid-Ensemble,96.06944950505094,2.8916830706485905,73.44880926035734,12.057790788373376,93.09237656887977,2.565074156286362,50.0,0.9,0.95,20,1000,20,0.3,4
5,5,10,0.22899999999999998,0.09214900976136424,7.323239999999998,0.7093525938487855,Crowd-Ensemble,96.49618772986898,2.552814681110614,83.60257836111364,6.92366587241552,95.06803012934452,1.9818647354204233,0.0,0.0,0.95,20,1000,20,0.4,4
5,5,10,0.1456,0.09614634678447226,0.0,0.0,Machines-Ensemble,98.97644787623379,0.8753195817712305,81.02526395832916,9.651577149120051,96.88841347606488,2.025635747710712,50.0,0.0,0.95,20,1000,20,0.4,4
5,5,10,0.11736,0.057588457176764155,3.6483,0.887564335696292,Hybrid-Ensemble,98.69322265333425,1.2769066976354515,87.33815555426094,6.979549319874837,97.46294388342488,1.2384080977496532,50.0,0.0,0.95,20,1000,20,0.4,4
5,5,10,0.33826,0.14969633395644666,0.0,0.0,Machines-Ensemble,94.68836814759605,2.70584809628776,78.8710820364697,10.830192965138886,92.79662077523867,3.073679329618612,50.0,0.2,0.95,20,1000,20,0.4,4
5,5,10,0.13918,0.05568687098410181,3.91406,0.725481230908147,Hybrid-Ensemble,98.2145994761196,1.4678263362392472,86.6274531027749,5.745346243367617,96.98525074822145,1.2279328925917223,50.0,0.2,0.95,20,1000,20,0.4,4
5,5,10,0.5996999999999999,0.23187343530469376,0.0,0.0,Machines-Ensemble,89.31300401372714,5.925580339242881,71.84817722727695,10.808257168946735,87.1020773217655,5.128271487394923,50.0,0.3,0.95,20,1000,20,0.4,4
5,5,10,0.17024,0.0688295169240639,4.45468,0.9803726524133566,Hybrid-Ensemble,97.74901436513566,1.6071319660775893,84.76844380335643,7.047617270644723,96.31533109607571,1.4840056859015358,50.0,0.3,0.95,20,1000,20,0.4,4
5,5,10,1.2006000000000001,0.49433069902647153,0.0,0.0,Machines-Ensemble,74.26119218125038,12.487761325029453,72.78805331158374,13.478097531148881,73.64601410103599,10.986122458046985,50.0,0.5,0.95,20,1000,20,0.4,4
5,5,10,0.19852,0.06956385268226596,5.0606800000000005,0.9296699508965535,Hybrid-Ensemble,97.69648648430673,1.8141721849964882,80.23388928025405,6.414110997897075,95.72319543017555,1.491624705959529,50.0,0.5,0.95,20,1000,20,0.4,4
5,5,10,1.7875800000000002,0.816069533557037,0.0,0.0,Machines-Ensemble,60.198355229890666,22.58649843347631,70.32133441996005,15.777291790188213,59.7177300096169,19.459929758907904,50.0,0.7,0.95,20,1000,20,0.4,4
5,5,10,0.24152,0.11571382631302105,5.596019999999999,1.5355106315489973,Hybrid-Ensemble,97.09607528268126,2.514662708520716,78.19451205906515,9.292072461828292,94.82839496538273,2.4954122481259997,50.0,0.7,0.95,20,1000,20,0.4,4
5,5,10,1.7660799999999997,0.9837151791041958,0.0,0.0,Machines-Ensemble,62.53480041751083,27.381918211287967,68.47366873497288,18.88845803133672,60.65606719567011,22.981740743039435,50.0,0.9,0.95,20,1000,20,0.4,4
5,5,10,0.25514000000000003,0.1224390476931277,5.568939999999999,1.3835683345610363,Hybrid-Ensemble,96.48464285706396,2.9432372625829686,80.16847234600533,9.059360565216922,94.56603237911804,2.6038744737366115,50.0,0.9,0.95,20,1000,20,0.4,4
5,5,10,0.25388,0.1163772555098289,7.631920000000001,1.0061998179288245,Crowd-Ensemble,96.9673377182354,2.7231818475237657,83.68761045620202,10.034987560565993,95.39359663251254,2.142845481703518,0.0,0.0,0.95,20,1000,20,0.5,4
5,5,10,0.15533999999999998,0.09542423381929771,0.0,0.0,Machines-Ensemble,98.82231217289092,1.1313642118449654,84.13117963517568,7.060418103375135,97.22137872191662,1.668488400937261,50.0,0.0,0.95,20,1000,20,0.5,4
5,5,10,0.12196,0.06931463337564442,3.87962,1.2350485964527873,Hybrid-Ensemble,99.14584384324397,0.8013819043611651,87.09635522231032,8.78426028842705,97.79914661799219,1.2309041474660904,50.0,0.0,0.95,20,1000,20,0.5,4
5,5,10,0.37473999999999996,0.18626183828149018,0.0,0.0,Machines-Ensemble,94.69199898167979,3.0930435932128484,81.78293602654722,8.074420980092553,93.28151042628008,3.278318987446237,50.0,0.2,0.95,20,1000,20,0.5,4
5,5,10,0.14412,0.08096212447805455,4.27422,1.3998618973313046,Hybrid-Ensemble,98.91665995691868,1.0491519061577477,85.56906773092868,8.250843175394076,97.41320894244413,1.4069826850498188,50.0,0.2,0.95,20,1000,20,0.5,4
5,5,10,0.74102,0.32189647341963845,0.0,0.0,Machines-Ensemble,87.66410645148488,6.519259704648001,78.15153602552253,9.462510619726311,86.53474697670885,5.8631448063922065,50.0,0.3,0.95,20,1000,20,0.5,4
5,5,10,0.18031999999999995,0.07848144748919963,4.60692,1.2481860092149728,Hybrid-Ensemble,98.20659508984959,1.5268880288861875,85.13611801462419,7.861973964665604,96.74003687210457,1.3759753618657393,50.0,0.3,0.95,20,1000,20,0.5,4
5,5,10,1.3445799999999999,0.6847210261120947,0.0,0.0,Machines-Ensemble,75.10628209521617,14.436218076585533,78.29851011782898,9.909267164033533,75.00044454441363,12.903222664417786,50.0,0.5,0.95,20,1000,20,0.5,4
5,5,10,0.18469999999999998,0.07344283491260396,5.1650599999999995,1.3732720547655515,Hybrid-Ensemble,98.70223796005146,1.190290705615953,81.20953948788313,8.357238853771122,96.68205744777205,1.2897036249680585,50.0,0.5,0.95,20,1000,20,0.5,4
5,5,10,1.78746,1.0287703574656493,0.0,0.0,Machines-Ensemble,67.32860701592648,23.551952051608012,72.36811946023403,15.624143546610526,66.26956723732275,20.22359656330271,50.0,0.7,0.95,20,1000,20,0.5,4
5,5,10,0.22088000000000002,0.08705323428799185,5.20444,1.0715922575308203,Hybrid-Ensemble,97.46409660733913,1.9121921138682458,83.89288448125282,6.505042617879669,95.9847931700347,1.6277341760431532,50.0,0.7,0.95,20,1000,20,0.5,4
5,5,10,2.33762,1.1188651909859384,0.0,0.0,Machines-Ensemble,55.23895813785609,25.210746653530684,76.69611204660286,14.308694378740219,55.3050570314671,22.381505462526086,50.0,0.9,0.95,20,1000,20,0.5,4
5,5,10,0.23027999999999998,0.09801735356558042,5.310599999999999,0.9532544885810923,Hybrid-Ensemble,97.40674635976274,2.2676055328132523,83.19843220364154,6.023734823131452,95.8506702579499,1.7962146454780876,50.0,0.9,0.95,20,1000,20,0.5,4
